"index","garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"5694","AsO8","AsO8-4","Private","2020-01-03T15:16:00.000","15","2020-01-04T08:43:00.000","8","4.66","17.44694444","Jan","Friday"
"5695","AsO6","AsO6-1","Private","2020-01-03T15:29:00.000","15","2020-01-06T07:03:00.000","7","6.26","63.56777778","Jan","Friday"
"5696","Bl2","Bl2-7","Private","2020-01-03T15:38:00.000","15","2020-01-04T11:43:00.000","11","5.02","20.08055556","Jan","Friday"
"5697","AsO10","AsO10-1","Private","2020-01-03T15:39:00.000","15","2020-01-03T18:32:00.000","18","3.87","2.890833333","Jan","Friday"
"5698","NR1","NR1-2","Private","2020-01-03T16:05:00.000","16","2020-01-04T18:25:00.000","18","2.09","26.33666667","Jan","Friday"
"5699","Ris","Ris-1","Private","2020-01-03T16:06:00.000","16","2020-01-04T13:43:00.000","13","14.83","21.62972222","Jan","Friday"
"5700","UT15","UT15-2","Private","2020-01-03T16:13:00.000","16","2020-01-04T14:23:00.000","14","17.9","22.15611111","Jan","Friday"
"5701","AsO4","AsO4-1","Private","2020-01-03T16:22:00.000","16","2020-01-03T19:59:00.000","19","11.4","3.621666667","Jan","Friday"
"5702","UT7","UT7-3","Private","2020-01-03T16:22:00.000","16","2020-01-05T08:13:00.000","8","10.19","39.84361111","Jan","Friday"
"5703","SR2","SR2-3","Private","2020-01-03T16:25:00.000","16","2020-01-05T17:03:00.000","17","13.09","48.62722222","Jan","Friday"
"5704","AsO2","Share-5","Shared","2020-01-03T16:28:00.000","16","2020-01-03T20:04:00.000","20","27.21","3.598333333","Jan","Friday"
"5705","UT7","UT7-2","Private","2020-01-03T16:30:00.000","16","2020-01-04T12:03:00.000","12","4.89","19.54277778","Jan","Friday"
"5706","UT2","UT2-1","Private","2020-01-03T16:37:00.000","16","2020-01-06T07:14:00.000","7","22.61","62.62416667","Jan","Friday"
"5707","Bl2","Bl2-8","Private","2020-01-03T16:39:00.000","16","2020-01-03T19:12:00.000","19","14.84","2.544444444","Jan","Friday"
"5708","SR14","SR14-1","Private","2020-01-03T16:39:00.000","16","2020-01-03T20:47:00.000","20","28.58","4.136111111","Jan","Friday"
"5709","AdO1","AdO1-3","Private","2020-01-03T16:44:00.000","16","2020-01-05T15:53:00.000","15","42.28","47.15333333","Jan","Friday"
"5710","UT7","UT7-1","Private","2020-01-03T16:47:00.000","16","2020-01-05T11:41:00.000","11","27.41","42.9125","Jan","Friday"
"5711","AdO1","AdO1-2","Private","2020-01-03T16:54:00.000","16","2020-01-04T14:35:00.000","14","3.28","21.68861111","Jan","Friday"
"5712","Ris","Ris-2","Private","2020-01-03T16:58:00.000","16","2020-01-05T12:12:00.000","12","4.23","43.23444444","Jan","Friday"
"5713","AsO2","AsO2-1","Private","2020-01-03T17:08:00.000","17","2020-01-04T12:08:00.000","12","14.44","18.99555556","Jan","Friday"
"5714","MS1","MS1-2","Private","2020-01-03T17:29:00.000","17","2020-01-03T20:32:00.000","20","8.06","3.054444444","Jan","Friday"
"5715","UT9","Share-36","Shared","2020-01-03T18:45:00.000","18","2020-01-04T01:35:00.000","1","8.58","6.826388889","Jan","Friday"
"5716","UT9","Share-12","Shared","2020-01-03T19:39:00.000","19","2020-01-03T23:30:00.000","23","18.21","3.841111111","Jan","Friday"
"5717","AsO10","AsO10-1","Private","2020-01-03T20:17:00.000","20","2020-01-06T07:27:00.000","7","9.64","59.16861111","Jan","Friday"
"5718","AsO2","Share-20","Shared","2020-01-03T21:19:00.000","21","2020-01-04T11:54:00.000","11","11.04","14.57666667","Jan","Friday"
"5719","SR14","SR14-1","Private","2020-01-03T21:32:00.000","21","2020-01-04T16:29:00.000","16","23.32","18.94722222","Jan","Friday"
"5720","MS1","MS1-2","Private","2020-01-03T23:01:00.000","23","2020-01-04T01:36:00.000","1","9.39","2.575277778","Jan","Friday"
"5721","UT1","UT1-1","Private","2020-01-03T23:49:00.000","23","2020-01-04T10:26:00.000","10","7.55","10.62027778","Jan","Friday"
"5722","Bl2","Bl2-8","Private","2020-01-03T23:59:00.000","23","2020-01-04T11:59:00.000","11","16.28","12.00055556","Jan","Friday"
"5723","Bl2","Bl2-2","Private","2020-01-04T00:08:00.000","0","2020-01-04T06:47:00.000","6","13.59","6.634722222","Jan","Saturday"
"5724","MS22","MS22-1","Private","2020-01-04T10:43:00.000","10","2020-01-04T13:09:00.000","13","17.9","2.426111111","Jan","Saturday"
"5725","AsO8","AsO8-4","Private","2020-01-04T11:48:00.000","11","2020-01-04T12:44:00.000","12","3.19","0.930555556","Jan","Saturday"
"5726","UT15","UT15-1","Private","2020-01-04T12:28:00.000","12","2020-01-08T12:57:00.000","12","4.94","96.48305556","Jan","Saturday"
"5727","AdO3","AdO3-3","Private","2020-01-04T13:48:00.000","13","2020-01-04T18:50:00.000","18","18.02","5.038055556","Jan","Saturday"
"5728","MS22","AsO4-2","Private","2020-01-04T14:09:00.000","14","2020-01-04T16:38:00.000","16","3.08","2.497222222","Jan","Saturday"
"5729","Ris","Ris-1","Private","2020-01-04T14:23:00.000","14","2020-01-06T12:06:00.000","12","6","45.71916667","Jan","Saturday"
"5730","UT7","UT7-5","Private","2020-01-04T14:35:00.000","14","2020-01-04T16:49:00.000","16","8.05","2.228055556","Jan","Saturday"
"5731","MS22","MS22-1","Private","2020-01-04T14:36:00.000","14","2020-01-04T15:44:00.000","15","8.4","1.130555556","Jan","Saturday"
"5732","UT1","UT1-2","Private","2020-01-04T14:54:00.000","14","2020-01-05T10:49:00.000","10","37.57","19.91694444","Jan","Saturday"
"5733","Bl2","Bl2-7","Private","2020-01-04T15:20:00.000","15","2020-01-05T15:40:00.000","15","6.08","24.33333333","Jan","Saturday"
"5734","UT7","UT7-2","Private","2020-01-04T15:24:00.000","15","2020-01-04T19:01:00.000","19","8.11","3.613333333","Jan","Saturday"
"5735","AsO8","AsO8-4","Private","2020-01-04T15:30:00.000","15","2020-01-06T07:33:00.000","7","5.17","40.05111111","Jan","Saturday"
"5736","AdO1","AdO1-2","Private","2020-01-04T16:26:00.000","16","2020-01-05T14:52:00.000","14","2.34","22.42583333","Jan","Saturday"
"5737","MS22","MS22-1","Private","2020-01-04T16:26:00.000","16","2020-01-04T16:35:00.000","16","1.05","0.148333333","Jan","Saturday"
"5738","MS22","AsO4-2","Private","2020-01-04T17:00:00.000","17","2020-01-06T08:03:00.000","8","2.79","39.04472222","Jan","Saturday"
"5739","MS1","Share-31","Shared","2020-01-04T17:05:00.000","17","2020-01-04T20:48:00.000","20","6.82","3.711666667","Jan","Saturday"
"5740","MS22","MS22-1","Private","2020-01-04T17:07:00.000","17","2020-01-05T12:22:00.000","12","39.71","19.24694444","Jan","Saturday"
"5741","AdA1","AdA1-1","Private","2020-01-04T17:19:00.000","17","2020-01-05T09:23:00.000","9","28.59","16.06027778","Jan","Saturday"
"5742","AsO4","AsO4-1","Private","2020-01-04T17:27:00.000","17","2020-01-04T22:49:00.000","22","7.53","5.366388889","Jan","Saturday"
"5743","MS1","MS1-2","Private","2020-01-04T17:40:00.000","17","2020-01-05T13:59:00.000","13","10.47","20.31166667","Jan","Saturday"
"5744","UT1","UT1-1","Private","2020-01-04T17:52:00.000","17","2020-01-04T18:34:00.000","18","2.53","0.694166667","Jan","Saturday"
"5745","Bl2","Bl2-2","Private","2020-01-04T18:04:00.000","18","2020-01-04T22:28:00.000","22","12.09","4.393611111","Jan","Saturday"
"5746","UT15","UT15-2","Private","2020-01-04T18:09:00.000","18","2020-01-06T07:54:00.000","7","6.16","37.76","Jan","Saturday"
"5747","AdA6","AdA6-1","Private","2020-01-04T18:09:00.000","18","2020-01-05T02:32:00.000","2","6.05","8.380555556","Jan","Saturday"
"5748","AsO10","AsO10-5","Private","2020-01-04T18:14:00.000","18","2020-01-06T07:32:00.000","7","55.48","37.30138889","Jan","Saturday"
"5749","SR2","Share-17","Shared","2020-01-04T18:23:00.000","18","2020-01-04T23:06:00.000","23","34.46","4.723611111","Jan","Saturday"
"5750","AsO8","AsO8-3","Private","2020-01-04T18:25:00.000","18","2020-01-05T10:27:00.000","10","18.02","16.0225","Jan","Saturday"
"5751","Bl2","Bl2-5","Private","2020-01-04T18:52:00.000","18","2020-01-05T10:54:00.000","10","11.16","16.04805556","Jan","Saturday"
"5752","NR1","NR1-2","Private","2020-01-04T18:56:00.000","18","2020-01-05T14:18:00.000","14","1.46","19.37666667","Jan","Saturday"
"5753","UT1","UT1-1","Private","2020-01-04T19:04:00.000","19","2020-01-04T21:37:00.000","21","8.87","2.547222222","Jan","Saturday"
"5754","Bl2","Share-8","Shared","2020-01-04T20:11:00.000","20","2020-01-05T09:48:00.000","9","24.55","13.62555556","Jan","Saturday"
"5755","UT1","UT1-1","Private","2020-01-04T21:48:00.000","21","2020-01-05T16:45:00.000","16","1.3","18.95305556","Jan","Saturday"
"5756","Bl2","Bl2-6","Private","2020-01-04T22:17:00.000","22","2020-01-09T09:47:00.000","9","7.76","107.5013889","Jan","Saturday"
"5757","Bl2","Share-28","Shared","2020-01-05T00:03:00.000","0","2020-01-05T12:28:00.000","12","28.75","12.4175","Jan","Sunday"
"5758","AdA6","AdA6-1","Private","2020-01-05T03:14:00.000","3","2020-01-05T16:50:00.000","16","6.3","13.59388889","Jan","Sunday"
"5759","Bl2","Bl2-2","Private","2020-01-05T05:09:00.000","5","2020-01-05T14:36:00.000","14","12.82","9.448055556","Jan","Sunday"
"5760","Bl2","Bl2-1","Private","2020-01-05T07:55:00.000","7","2020-01-05T10:42:00.000","10","9.97","2.794166667","Jan","Sunday"
"5761","UT7","UT7-2","Private","2020-01-05T10:47:00.000","10","2020-01-05T13:02:00.000","13","10.58","2.243888889","Jan","Sunday"
"5762","AdO3","AdO3-3","Private","2020-01-05T12:13:00.000","12","2020-01-06T07:45:00.000","7","12.45","19.53194444","Jan","Sunday"
"5763","Ris","Ris-2","Private","2020-01-05T12:14:00.000","12","2020-01-06T06:50:00.000","6","31.01","18.59361111","Jan","Sunday"
"5764","SR2","SR2-1","Private","2020-01-05T12:23:00.000","12","2020-01-07T18:08:00.000","18","14.1","53.75472222","Jan","Sunday"
"5765","NR1","NR1-3","Private","2020-01-05T12:36:00.000","12","2020-01-05T18:37:00.000","18","32.52","6.018888889","Jan","Sunday"
"5766","SR14","SR14-2","Private","2020-01-05T13:18:00.000","13","2020-01-06T08:22:00.000","8","59.81","19.07","Jan","Sunday"
"5767","AsO2","AsO6-1","Shared","2020-01-05T13:34:00.000","13","2020-01-06T07:47:00.000","7","59.55","18.22416667","Jan","Sunday"
"5768","Bl2","Bl2-5","Private","2020-01-05T14:11:00.000","14","2020-01-05T14:22:00.000","14","0.63","0.180277778","Jan","Sunday"
"5769","MS1","MS1-2","Private","2020-01-05T14:13:00.000","14","2020-01-05T21:14:00.000","21","2.22","7.023611111","Jan","Sunday"
"5770","Bl2","Bl2-5","Private","2020-01-05T14:38:00.000","14","2020-01-06T07:43:00.000","7","5.75","17.08972222","Jan","Sunday"
"5771","UT9","Share-15","Shared","2020-01-05T14:42:00.000","14","2020-01-05T16:55:00.000","16","15.86","2.213055556","Jan","Sunday"
"5772","UT7","UT7-3","Private","2020-01-05T14:44:00.000","14","2020-01-05T18:55:00.000","18","5.3","4.175555556","Jan","Sunday"
"5773","AsO2","Share-22","Shared","2020-01-05T14:53:00.000","14","2020-01-05T17:01:00.000","17","7.46","2.131944444","Jan","Sunday"
"5774","NR1","NR1-2","Private","2020-01-05T15:09:00.000","15","2020-01-06T06:53:00.000","6","2.55","15.73416667","Jan","Sunday"
"5775","AdA1","AdA1-1","Private","2020-01-05T15:23:00.000","15","2020-01-05T17:27:00.000","17","5.92","2.068055556","Jan","Sunday"
"5776","AsO4","AsO4-1","Private","2020-01-05T16:43:00.000","16","2020-01-05T20:26:00.000","20","11.37","3.703055556","Jan","Sunday"
"5777","AdO1","AdO1-2","Private","2020-01-05T17:04:00.000","17","2020-01-06T09:08:00.000","9","6.29","16.06166667","Jan","Sunday"
"5778","SR2","SR2-3","Private","2020-01-05T17:05:00.000","17","2020-01-06T07:57:00.000","7","58.21","14.87111111","Jan","Sunday"
"5779","Bl2","Bl2-1","Private","2020-01-05T18:17:00.000","18","2020-01-05T18:53:00.000","18","2.16","0.610555556","Jan","Sunday"
"5780","AdO1","AdO1-1","Private","2020-01-05T18:28:00.000","18","2020-01-06T16:34:00.000","16","19.25","22.09305556","Jan","Sunday"
"5781","UT7","UT7-2","Private","2020-01-05T18:34:00.000","18","2020-01-06T07:26:00.000","7","13.63","12.87555556","Jan","Sunday"
"5782","AsO2","Share-22","Shared","2020-01-05T18:40:00.000","18","2020-01-05T23:00:00.000","23","14.82","4.337777778","Jan","Sunday"
"5783","Bl2","Bl2-8","Private","2020-01-05T19:01:00.000","19","2020-01-06T06:48:00.000","6","19.02","11.78777778","Jan","Sunday"
"5784","Bl2","Bl2-7","Private","2020-01-05T19:40:00.000","19","2020-01-06T10:05:00.000","10","3.59","14.40833333","Jan","Sunday"
"5785","AdO3","AdO3-2","Private","2020-01-05T19:56:00.000","19","2020-01-06T07:20:00.000","7","17.51","11.40638889","Jan","Sunday"
"5786","Bl2","Bl2-1","Private","2020-01-05T20:52:00.000","20","2020-01-06T09:14:00.000","9","17.05","12.36972222","Jan","Sunday"
"5787","AsO4","AsO4-1","Private","2020-01-05T21:02:00.000","21","2020-01-06T07:29:00.000","7","8.05","10.45055556","Jan","Sunday"
"5788","UT7","UT7-3","Private","2020-01-05T21:41:00.000","21","2020-01-07T08:21:00.000","8","3.92","34.66555556","Jan","Sunday"
"5789","AsO8","AsO8-3","Private","2020-01-05T22:30:00.000","22","2020-01-06T16:01:00.000","16","8.85","17.5275","Jan","Sunday"
"5790","Ris","Ris-3","Private","2020-01-05T22:33:00.000","22","2020-01-06T08:06:00.000","8","6.8","9.553888889","Jan","Sunday"
"5791","AsO2","Share-20","Shared","2020-01-05T23:27:00.000","23","2020-01-06T13:39:00.000","13","13.45","14.20055556","Jan","Sunday"
"5792","UT7","UT7-5","Private","2020-01-06T07:36:00.000","7","2020-01-06T07:55:00.000","7","1.2","0.326666667","Jan","Monday"
"5793","Ris","Ris-3","Private","2020-01-06T09:01:00.000","9","2020-01-06T14:11:00.000","14","6.89","5.165833333","Jan","Monday"
"5794","UT1","UT1-1","Private","2020-01-06T10:06:00.000","10","2020-01-06T11:17:00.000","11","4.31","1.181388889","Jan","Monday"
"5795","UT1","UT1-1","Private","2020-01-06T11:43:00.000","11","2020-01-06T16:28:00.000","16","10.71","4.743055556","Jan","Monday"
"5796","UT9","Share-12","Shared","2020-01-06T12:13:00.000","12","2020-01-06T16:16:00.000","16","19.13","4.0425","Jan","Monday"
"5797","Ris","Ris-1","Private","2020-01-06T14:25:00.000","14","2020-01-06T15:24:00.000","15","3.81","0.984444444","Jan","Monday"
"5798","Bl2","Bl2-7","Private","2020-01-06T14:52:00.000","14","2020-01-07T07:55:00.000","7","6.56","17.05527778","Jan","Monday"
"5799","UT7","UT7-5","Private","2020-01-06T14:54:00.000","14","2020-01-06T20:42:00.000","20","9.16","5.798611111","Jan","Monday"
"5800","Bl2","Bl2-1","Private","2020-01-06T14:55:00.000","14","2020-01-06T16:40:00.000","16","2.66","1.750277778","Jan","Monday"
"5801","AsO8","AsO8-4","Private","2020-01-06T15:09:00.000","15","2020-01-06T16:07:00.000","16","3.27","0.959444444","Jan","Monday"
"5802","MS22","AsO4-2","Private","2020-01-06T15:13:00.000","15","2020-01-06T18:09:00.000","18","7.76","2.942777778","Jan","Monday"
"5803","UT9","Share-36","Shared","2020-01-06T15:27:00.000","15","2020-01-06T19:38:00.000","19","8.45","4.193611111","Jan","Monday"
"5804","AsO6","AsO6-1","Private","2020-01-06T15:30:00.000","15","2020-01-07T10:04:00.000","10","6.28","18.56694444","Jan","Monday"
"5805","NR1","NR1-1","Private","2020-01-06T15:39:00.000","15","2020-01-07T07:24:00.000","7","6.85","15.76138889","Jan","Monday"
"5806","AdO3","Share-16","Shared","2020-01-06T15:46:00.000","15","2020-01-06T15:58:00.000","15","1.52","0.213888889","Jan","Monday"
"5807","AdA6","AdA6-1","Private","2020-01-06T15:48:00.000","15","2020-01-07T17:47:00.000","17","3.87","25.98333333","Jan","Monday"
"5808","NR1","NR1-2","Private","2020-01-06T15:56:00.000","15","2020-01-07T06:47:00.000","6","2.69","14.84611111","Jan","Monday"
"5809","Ris","Ris-2","Private","2020-01-06T16:10:00.000","16","2020-01-06T19:22:00.000","19","8.16","3.207222222","Jan","Monday"
"5810","MS1","MS1-2","Private","2020-01-06T16:10:00.000","16","2020-01-06T17:07:00.000","17","3.46","0.9525","Jan","Monday"
"5811","Bl2","Share-7","Shared","2020-01-06T16:12:00.000","16","2020-01-06T22:43:00.000","22","40.6","6.511111111","Jan","Monday"
"5812","UT15","UT15-2","Private","2020-01-06T16:30:00.000","16","2020-01-07T07:31:00.000","7","15.25","15.01333333","Jan","Monday"
"5813","AdO3","Share-16","Shared","2020-01-06T16:30:00.000","16","2020-01-06T18:22:00.000","18","13.78","1.870555556","Jan","Monday"
"5814","Ris","Ris-1","Private","2020-01-06T16:34:00.000","16","2020-01-07T12:35:00.000","12","34.1","20.00277778","Jan","Monday"
"5815","AsO10","AsO10-4","Private","2020-01-06T16:39:00.000","16","2020-01-07T06:44:00.000","6","18.47","14.08638889","Jan","Monday"
"5816","AsO2","AsO2-1","Private","2020-01-06T16:40:00.000","16","2020-01-07T08:45:00.000","8","16.09","16.08055556","Jan","Monday"
"5817","Bl2","Bl2-3","Private","2020-01-06T16:41:00.000","16","2020-01-07T08:00:00.000","8","10.71","15.31972222","Jan","Monday"
"5818","Ris","Ris-3","Private","2020-01-06T16:42:00.000","16","2020-01-07T07:59:00.000","7","6.58","15.28555556","Jan","Monday"
"5819","UT1","UT1-1","Private","2020-01-06T17:04:00.000","17","2020-01-06T17:53:00.000","17","2.95","0.808888889","Jan","Monday"
"5820","AsO8","AsO8-3","Private","2020-01-06T17:37:00.000","17","2020-01-07T09:40:00.000","9","11.48","16.04361111","Jan","Monday"
"5821","Bl2","Bl2-8","Private","2020-01-06T17:50:00.000","17","2020-01-07T06:56:00.000","6","17.81","13.08472222","Jan","Monday"
"5822","Bl2","Share-8","Shared","2020-01-06T18:03:00.000","18","2020-01-07T09:12:00.000","9","16.12","15.15083333","Jan","Monday"
"5823","MS1","MS1-1","Private","2020-01-06T18:33:00.000","18","2020-01-07T11:06:00.000","11","2.09","16.54","Jan","Monday"
"5824","UT1","UT1-1","Private","2020-01-06T18:35:00.000","18","2020-01-06T19:04:00.000","19","1.79","0.491944444","Jan","Monday"
"5825","MS22","AsO4-2","Private","2020-01-06T19:20:00.000","19","2020-01-07T06:29:00.000","6","1.22","11.15305556","Jan","Monday"
"5826","Ris","Ris-2","Private","2020-01-06T19:47:00.000","19","2020-01-07T06:48:00.000","6","15.07","11.01083333","Jan","Monday"
"5827","UT1","UT1-1","Private","2020-01-06T19:57:00.000","19","2020-01-06T21:50:00.000","21","6.93","1.894444444","Jan","Monday"
"5828","AsO10","AsO10-1","Private","2020-01-06T20:08:00.000","20","2020-01-07T07:08:00.000","7","8.13","10.9925","Jan","Monday"
"5829","AsO8","AsO8-4","Private","2020-01-06T20:10:00.000","20","2020-01-07T07:36:00.000","7","7.43","11.42722222","Jan","Monday"
"5830","UT7","UT7-2","Private","2020-01-06T20:25:00.000","20","2020-01-07T07:29:00.000","7","8.54","11.06694444","Jan","Monday"
"5831","AdO1","AdO1-3","Private","2020-01-06T20:27:00.000","20","2020-01-07T07:26:00.000","7","26.36","10.98305556","Jan","Monday"
"5832","AdO3","AdO3-4","Private","2020-01-06T20:56:00.000","20","2020-01-09T06:22:00.000","6","29.75","57.43944444","Jan","Monday"
"5833","AsO2","Share-25","Shared","2020-01-06T21:19:00.000","21","2020-01-07T06:32:00.000","6","48.79","9.228055556","Jan","Monday"
"5834","Bl2","Bl2-5","Private","2020-01-06T21:36:00.000","21","2020-01-07T08:02:00.000","8","4.98","10.42666667","Jan","Monday"
"5835","AsO4","AsO4-1","Private","2020-01-06T21:42:00.000","21","2020-01-07T09:20:00.000","9","8.74","11.64583333","Jan","Monday"
"5836","Bl2","Bl2-1","Private","2020-01-06T22:01:00.000","22","2020-01-07T07:09:00.000","7","12.36","9.139722222","Jan","Monday"
"5837","AdO3","Share-16","Shared","2020-01-06T22:04:00.000","22","2020-01-07T07:29:00.000","7","34.81","9.41","Jan","Monday"
"5838","UT7","UT7-5","Private","2020-01-06T22:21:00.000","22","2020-01-07T07:57:00.000","7","4.32","9.603888889","Jan","Monday"
"5839","Bl2","Bl2-4","Private","2020-01-06T23:57:00.000","23","2020-01-07T15:20:00.000","15","19.72","15.3925","Jan","Monday"
"5840","MS1","MS1-2","Private","2020-01-07T00:11:00.000","0","2020-01-07T08:00:00.000","8","9.73","7.816111111","Jan","Tuesday"
"5841","UT1","UT1-1","Private","2020-01-07T10:02:00.000","10","2020-01-07T14:13:00.000","14","9.2","4.185","Jan","Tuesday"
"5842","AdO1","AdO1-4","Private","2020-01-07T13:07:00.000","13","2020-01-08T06:53:00.000","6","64.23","17.76916667","Jan","Tuesday"
"5843","AsO8","AsO8-4","Private","2020-01-07T14:56:00.000","14","2020-01-07T15:42:00.000","15","2.11","0.774166667","Jan","Tuesday"
"5844","Bl2","Bl2-2","Private","2020-01-07T15:05:00.000","15","2020-01-07T16:42:00.000","16","5.87","1.628333333","Jan","Tuesday"
"5845","NR1","NR1-2","Private","2020-01-07T15:25:00.000","15","2020-01-08T06:29:00.000","6","0.01","15.06388889","Jan","Tuesday"
"5846","AdO1","AdO1-2","Private","2020-01-07T15:29:00.000","15","2020-01-07T16:05:00.000","16","1.79","0.588055556","Jan","Tuesday"
"5847","NR1","NR1-1","Private","2020-01-07T15:44:00.000","15","2020-01-08T05:15:00.000","5","7.64","13.52555556","Jan","Tuesday"
"5848","Ris","Ris-3","Private","2020-01-07T15:52:00.000","15","2020-01-07T17:23:00.000","17","5.79","1.519722222","Jan","Tuesday"
"5849","Bl2","Bl2-7","Private","2020-01-07T16:09:00.000","16","2020-01-08T08:17:00.000","8","3.4","16.13277778","Jan","Tuesday"
"5850","AsO4","AsO4-1","Private","2020-01-07T16:22:00.000","16","2020-01-07T20:19:00.000","20","6.75","3.959444444","Jan","Tuesday"
"5851","UT9","Share-12","Shared","2020-01-07T16:23:00.000","16","","","18.55","","Jan","Tuesday"
"5852","UT9","Share-36","Shared","2020-01-07T17:14:00.000","17","2020-01-07T21:24:00.000","21","7.85","4.165277778","Jan","Tuesday"
"5853","UT7","UT7-1","Private","2020-01-07T17:15:00.000","17","2020-01-07T18:46:00.000","18","10.05","1.505833333","Jan","Tuesday"
"5854","UT15","UT15-2","Private","2020-01-07T17:16:00.000","17","2020-01-08T07:39:00.000","7","14.73","14.38194444","Jan","Tuesday"
"5855","AsO8","AsO8-3","Private","2020-01-07T17:40:00.000","17","2020-01-08T13:54:00.000","13","17.62","20.23444444","Jan","Tuesday"
"5856","AdA6","AdA6-1","Private","2020-01-07T18:11:00.000","18","2020-01-07T19:16:00.000","19","2.79","1.083888889","Jan","Tuesday"
"5857","Ris","Ris-2","Private","2020-01-07T18:25:00.000","18","2020-01-08T06:47:00.000","6","4.67","12.36305556","Jan","Tuesday"
"5858","MS22","AsO4-2","Private","2020-01-07T18:33:00.000","18","2020-01-08T06:26:00.000","6","8.88","11.88027778","Jan","Tuesday"
"5859","MS1","MS1-2","Private","2020-01-07T18:42:00.000","18","2020-01-08T08:11:00.000","8","13.5","13.49027778","Jan","Tuesday"
"5860","AsO6","AsO6-1","Private","2020-01-07T19:06:00.000","19","2020-01-08T07:07:00.000","7","5.82","12.00361111","Jan","Tuesday"
"5861","SR2","SR2-3","Private","2020-01-07T19:25:00.000","19","2020-01-08T07:55:00.000","7","33.05","12.49472222","Jan","Tuesday"
"5862","AdO1","AdO1-3","Private","2020-01-07T19:50:00.000","19","2020-01-08T07:20:00.000","7","21.23","11.49611111","Jan","Tuesday"
"5863","Ris","Ris-3","Private","2020-01-07T20:01:00.000","20","2020-01-08T08:05:00.000","8","7.48","12.06472222","Jan","Tuesday"
"5864","MS1","MS1-1","Private","2020-01-07T20:29:00.000","20","2020-01-08T10:52:00.000","10","2.89","14.38638889","Jan","Tuesday"
"5865","UT7","UT7-2","Private","2020-01-07T20:51:00.000","20","2020-01-08T07:31:00.000","7","6.04","10.66805556","Jan","Tuesday"
"5866","AdO3","AdO3-3","Private","2020-01-07T21:05:00.000","21","2020-01-08T06:13:00.000","6","17.23","9.133611111","Jan","Tuesday"
"5867","AsO8","AsO8-4","Private","2020-01-07T21:10:00.000","21","2020-01-08T07:46:00.000","7","3.53","10.59111111","Jan","Tuesday"
"5868","Bl2","Bl2-2","Private","2020-01-07T21:15:00.000","21","2020-01-08T10:44:00.000","10","15.86","13.49","Jan","Tuesday"
"5869","AdO3","AdO3-2","Private","2020-01-07T21:19:00.000","21","2020-01-08T09:38:00.000","9","7.39","12.31083333","Jan","Tuesday"
"5870","Bl2","Bl2-5","Private","2020-01-07T21:19:00.000","21","2020-01-08T07:34:00.000","7","7.95","10.24472222","Jan","Tuesday"
"5871","UT9","Share-36","Shared","2020-01-07T21:51:00.000","21","2020-01-07T23:32:00.000","23","2.14","1.678333333","Jan","Tuesday"
"5872","AdA6","AdA6-1","Private","2020-01-07T22:22:00.000","22","2020-01-08T07:54:00.000","7","6.82","9.522222222","Jan","Tuesday"
"5873","AsO10","AsO10-1","Private","2020-01-07T23:00:00.000","23","2020-01-08T07:29:00.000","7","7.09","8.474722222","Jan","Tuesday"
"5874","UT2","UT2-1","Private","2020-01-07T23:52:00.000","23","2020-01-08T12:56:00.000","12","17.76","13.07194444","Jan","Tuesday"
"5875","AsO4","AsO4-1","Private","2020-01-07T23:55:00.000","23","2020-01-08T07:30:00.000","7","10.4","7.595","Jan","Tuesday"
"5876","Bl2","Share-30","Shared","2020-01-08T07:48:00.000","7","2020-01-08T14:16:00.000","14","46.81","6.454166667","Jan","Wednesday"
"5877","UT9","Share-14","Shared","2020-01-08T08:13:00.000","8","2020-01-08T12:20:00.000","12","30.01","4.1225","Jan","Wednesday"
"5878","Bl2","Bl2-1","Private","2020-01-08T11:15:00.000","11","2020-01-08T21:27:00.000","21","20.14","10.19944444","Jan","Wednesday"
"5879","AdO1","AdO1-4","Private","2020-01-08T13:31:00.000","13","2020-01-08T15:43:00.000","15","7.17","2.195277778","Jan","Wednesday"
"5880","MS1","Share-31","Shared","2020-01-08T13:43:00.000","13","2020-01-08T15:11:00.000","15","2.69","1.459444444","Jan","Wednesday"
"5881","UT15","UT15-1","Private","2020-01-08T14:09:00.000","14","2020-01-09T10:11:00.000","10","6.4","20.02972222","Jan","Wednesday"
"5882","MS1","MS1-1","Private","2020-01-08T14:25:00.000","14","2020-01-09T16:32:00.000","16","6.41","26.10583333","Jan","Wednesday"
"5883","AsO8","AsO8-4","Private","2020-01-08T14:31:00.000","14","2020-01-08T17:03:00.000","17","3.67","2.528055556","Jan","Wednesday"
"5884","UT15","UT15-2","Private","2020-01-08T14:54:00.000","14","2020-01-08T18:36:00.000","18","13.49","3.690277778","Jan","Wednesday"
"5885","Ris","Ris-3","Private","2020-01-08T14:56:00.000","14","2020-01-08T17:59:00.000","17","5.61","3.041388889","Jan","Wednesday"
"5886","SR14","SR14-2","Private","2020-01-08T15:00:00.000","15","2020-01-08T18:44:00.000","18","26.67","3.719722222","Jan","Wednesday"
"5887","MS22","AsO4-2","Private","2020-01-08T15:01:00.000","15","2020-01-08T17:58:00.000","17","5.59","2.949166667","Jan","Wednesday"
